chr1	700244	714068	LOC100288069
chr1	879582	894679	NOC2L
chr1	879582	894679	NOC2L
chr1	879582	893918	NOC2L
chr1	893648	894679	NOC2L
chr1	934341	935552	HES4
chr1	934341	935552	HES4
chr1	1146705	1149548	TNFRSF4
chr1	1146719	1149548	TNFRSF4
chr1	1288070	1293915	MXRA8
chr1	1288070	1297157	MXRA8
chr1	1288070	1293915	MXRA8
chr1	1288070	1293915	MXRA8
chr1	1288070	1293915	MXRA8
chr1	1884751	1935276	KIAA1751
chr1	1886585	1922414	KIAA1751
chr1	1915109	1935276	KIAA1751
chr1	2460183	2461684	HES5
chr1	6475293	6479979	HES2
chr1	6472497	6484730	HES2
chr1	7907671	7913565	UTS2
chr1	7907671	7913178	UTS2
chr1	7903142	7973294	UTS2
chr1	8412463	8877699	RERE
chr1	8412463	8877699	RERE
chr1	8412463	8483747	RERE
chr1	8420171	8585844	RERE
chr1	8525029	8813897	RERE
chr1	8921058	8939151	ENO1
chr1	8921058	8931635	ENO1
chr1	8923172	8939151	ENO1
chr1	8931005	8939151	ENO1
chr1	9789078	9884550	CLSTN1
chr1	9789078	9884550	CLSTN1
chr1	9789078	9884550	CLSTN1
chr1	9789078	9793604	CLSTN1
chr1	9908333	9970316	CTNNBIP1
chr1	9908333	9970316	CTNNBIP1
chr1	11166587	11322608	MTOR
chr1	11166587	11191615	MTOR
chr1	16268363	16302627	ZBTB17
chr1	16268363	16302627	ZBTB17
chr1	16268363	16302627	ZBTB17
chr1	16268363	16302627	ZBTB17
chr1	16270321	16302627	ZBTB17
chr1	16270364	16302627	ZBTB17
chr1	16271431	16302627	ZBTB17
chr1	16272256	16302627	ZBTB17
chr1	16274237	16302627	ZBTB17
chr1	17345224	17380665	SDHB
chr1	22148736	22263750	HSPG2
chr1	22148736	22263750	HSPG2
chr1	22148736	22157206	HSPG2
chr1	22213707	22222803	HSPG2
chr1	23685940	23696357	ZNF436
chr1	23685940	23694879	ZNF436
chr1	23707554	23751261	TCEA3
chr1	23724037	23751261	TCEA3
chr1	23735156	23751261	TCEA3
chr1	23710670	23720526	TCEA3
chr1	23832919	23857712	E2F2
chr1	23884420	23886285	ID3
chr1	25226001	25291501	RUNX3
chr1	25226001	25256770	RUNX3
chr1	25226001	25291475	RUNX3
chr1	25226001	25256770	RUNX3
chr1	25256077	25291612	RUNX3
chr1	25255175	25291501	RUNX3
chr1	27237974	27240567	NR0B2
chr1	27425299	27481451	SLC9A1
chr1	27425299	27481451	SLC9A1
chr1	27425299	27430513	SLC9A1
chr1	27431941	27481451	SLC9A1
chr1	28296854	28415148	EYA3
chr1	28296854	28415148	EYA3
chr1	28296854	28415148	EYA3
chr1	28303783	28415148	EYA3
chr1	28314993	28415148	EYA3
chr1	28315045	28415148	EYA3
chr1	28929608	28969604	TAF12
chr1	28929608	28969604	TAF12
chr1	28931450	28969604	TAF12
chr1	31342312	31381480	SDC3
chr1	31342312	31351587	SDC3
chr1	32256024	32281580	SPOCD1
chr1	32256030	32281580	SPOCD1
chr1	32256030	32281580	SPOCD1
chr1	32259347	32264372	SPOCD1
chr1	32260096	32264232	SPOCD1
chr1	38275238	38325292	MTF1
chr1	38287792	38325292	MTF1
chr1	38509522	38512450	POU3F1
chr1	40089102	40105348	HEYL
chr1	40089102	40098672	HEYL
chr1	40361095	40367687	MYCL1
chr1	40361095	40367687	MYCL1
chr1	40365283	40367687	MYCL1
chr1	41326727	41328018	CITED4
chr1	41492870	41707815	SCMH1
chr1	41492870	41627104	SCMH1
chr1	41492870	41707815	SCMH1
chr1	41492870	41707815	SCMH1
chr1	41492870	41628689	SCMH1
chr1	41492870	41707815	SCMH1
chr1	41492870	41625605	SCMH1
chr1	41494255	41625605	SCMH1
chr1	41972035	42384496	HIVEP3
chr1	41972035	42384496	HIVEP3
chr1	42312859	42501596	HIVEP3
chr1	41972035	42050989	HIVEP3
chr1	42642209	42800636	FOXJ3
chr1	42642209	42800903	FOXJ3
chr1	42642209	42801548	FOXJ3
chr1	42642209	42800903	FOXJ3
chr1	47681962	47695443	TAL1
chr1	47681962	47697387	TAL1
chr1	47681962	47689770	TAL1
chr1	47689675	47697892	TAL1
chr1	47689675	47697892	TAL1
chr1	50883222	50889119	DMRTA2
chr1	50883222	50887304	DMRTA2
chr1	52888947	53018762	ZCCHC11
chr1	52888947	53018762	ZCCHC11
chr1	52903891	53018772	ZCCHC11
chr1	52911936	53019130	ZCCHC11
chr1	52927865	52992045	ZCCHC11
chr1	52943379	53018762	ZCCHC11
chr1	52980465	53018762	ZCCHC11
chr1	56960418	57045257	PPAP2B
chr1	59246462	59249785	JUN
chr1	68939834	68962799	DEPDC1
chr1	68939834	68962799	DEPDC1
chr1	68939834	68960378	DEPDC1
chr1	68939834	68947921	DEPDC1
chr1	71318035	71513491	PTGER3
chr1	71318035	71513491	PTGER3
chr1	71418114	71513491	PTGER3
chr1	71318035	71513491	PTGER3
chr1	71318035	71513491	PTGER3
chr1	71318035	71513491	PTGER3
chr1	71418114	71513491	PTGER3
chr1	71436463	71513491	PTGER3
chr1	71318035	71513491	PTGER3
chr1	71471536	71513491	PTGER3
chr1	71349400	71513491	PTGER3
chr1	71349438	71513491	PTGER3
chr1	71349438	71513491	PTGER3
chr1	71327987	71513491	PTGER3
chr1	71528973	71546972	ZRANB2
chr1	71528973	71546972	ZRANB2
chr1	78413590	78444777	FUBP1
chr1	78413590	78444777	FUBP1
chr1	78412166	78444777	FUBP1
chr1	85731459	85742587	BCL10
chr1	89318320	89357301	GTF2B
chr1	89325822	89357301	GTF2B
chr1	91177578	91182794	BARHL2
chr1	91380856	91487812	ZNF644
chr1	91380856	91487065	ZNF644
chr1	91380856	91487812	ZNF644
chr1	91403828	91487065	ZNF644
chr1	92145899	92351836	TGFBR3
chr1	92145899	92371559	TGFBR3
chr1	92145899	92351836	TGFBR3
chr1	92145899	92351836	TGFBR3
chr1	92145899	92327603	TGFBR3
chr1	92940317	92949356	GFI1
chr1	92940317	92952433	GFI1
chr1	92940317	92951628	GFI1
chr1	94352589	94375012	GCLM
chr1	94994731	95007413	F3
chr1	94994731	95007413	F3
chr1	94994731	95006622	F3
chr1	94994731	95006622	F3
chr1	95005812	95007413	F3
chr1	109358524	109399716	AKNAD1
chr1	109358524	109400850	AKNAD1
chr1	109365460	109506111	AKNAD1
chr1	109606997	109618624	TAF13
chr1	110602996	110613322	ALX3
chr1	110905472	110933704	SLC16A4
chr1	110905472	110933704	SLC16A4
chr1	110905472	110933704	SLC16A4
chr1	110905472	110933704	SLC16A4
chr1	110905472	110933704	SLC16A4
chr1	110905472	110933704	SLC16A4
chr1	112025969	112046743	ADORA3
chr1	112025969	112106597	ADORA3
chr1	112042050	112046743	ADORA3
chr1	113454469	113498685	SLC16A1
chr1	113454469	113498975	SLC16A1
chr1	113458808	113498685	SLC16A1
chr1	114239823	114301777	PHTF1
chr1	114246446	114302098	PHTF1
chr1	114239823	114257834	PHTF1
chr1	114248388	114256060	PHTF1
chr1	115828536	115880857	NGF
chr1	116378998	116383747	NHLH2
chr1	116378998	116383333	NHLH2
chr1	119425665	119532179	TBX15
chr1	119425665	119441748	TBX15
chr1	145592604	145610884	POLR3C
chr1	145592604	145610627	POLR3C
chr1	145592604	145610884	POLR3C
chr1	150782180	150849244	ARNT
chr1	150782180	150849244	ARNT
chr1	150782180	150849244	ARNT
chr1	150782180	150849244	ARNT
chr1	150782180	150849244	ARNT
chr1	150790395	150849244	ARNT
chr1	150795669	150849244	ARNT
chr1	150782180	150789924	ARNT
chr1	150937648	150947479	CERS2
chr1	150937648	150947479	CERS2
chr1	150937648	150947479	CERS2
chr1	151148933	151162640	VPS72
chr1	151149827	151162640	VPS72
chr1	151313115	151319769	RFX5
chr1	151313115	151319769	RFX5
chr1	151313115	151319769	RFX5
chr1	151375199	151431941	POGZ
chr1	151375199	151431941	POGZ
chr1	151375199	151431941	POGZ
chr1	151375199	151431941	POGZ
chr1	151375199	151414681	POGZ
chr1	151375199	151431941	POGZ
chr1	151375199	151431941	POGZ
chr1	151398678	151431941	POGZ
chr1	151778546	151804348	RORC
chr1	151778546	151798553	RORC
chr1	151778546	151804348	RORC
chr1	151778546	151804348	RORC
chr1	153507075	153508717	S100A6
chr1	153634513	153643479	ILF2
chr1	153634513	153643479	ILF2
chr1	153637668	153643479	ILF2
chr1	153777202	153895451	GATAD2B
chr1	153920147	153931132	CRTC2
chr1	153920147	153926792	CRTC2
chr1	153920147	153926792	CRTC2
chr1	154916558	154928567	PBXIP1
chr1	154916558	154928567	PBXIP1
chr1	154916558	154928567	PBXIP1
chr1	154923707	154927803	PBXIP1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162706	MUC1
chr1	155158299	155161398	MUC1
chr1	155158299	155161428	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162684	MUC1
chr1	155158299	155162101	MUC1
chr1	155159930	155162706	MUC1
chr1	155158299	155162706	MUC1
chr1	155161653	155162706	MUC1
chr1	155161686	155162706	MUC1
chr1	155916629	155948336	ARHGEF2
chr1	155916629	155948336	ARHGEF2
chr1	155916629	155947966	ARHGEF2
chr1	155916629	155959864	ARHGEF2
chr1	155931451	155949081	ARHGEF2
chr1	155931451	155959290	ARHGEF2
chr1	155916629	155921063	ARHGEF2
chr1	156005091	156023516	UBQLN4
chr1	156005091	156023516	UBQLN4
chr1	156262483	156265449	C1orf85
chr1	156268414	156269428	VHLL
chr1	156433518	156470529	MEF2D
chr1	156433518	156470529	MEF2D
chr1	156433518	156460391	MEF2D
chr1	156433519	156470529	MEF2D
chr1	156433518	156470529	MEF2D
chr1	157061834	157069600	ETV3L
chr1	157094458	157108383	ETV3
chr1	157102975	157108383	ETV3
chr1	159682078	159684379	CRP
chr1	159682081	159684379	CRP
chr1	161009040	161015757	USF1
chr1	161009040	161015757	USF1
chr1	161090768	161102478	DEDD
chr1	161090768	161102256	DEDD
chr1	161090768	161102478	DEDD
chr1	161090768	161102478	DEDD
chr1	161090768	161100637	DEDD
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161206388	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161200134	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161200720	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	161199455	161208000	NR1I3
chr1	165171103	165325952	LMX1A
chr1	165171103	165325478	LMX1A
chr1	165171103	165182517	LMX1A
chr1	165171103	165182292	LMX1A
chr1	165370158	165414592	RXRG
chr1	165406164	165414592	RXRG
chr1	165370158	165414592	RXRG
chr1	167022081	167059868	GPA33
chr1	167510250	167523056	CREG1
chr1	169558087	169599377	SELP
chr1	169558087	169599377	SELP
chr1	169558087	169588457	SELP
chr1	171604556	171621773	MYOC
chr1	171604556	171621823	MYOC
chr1	173010359	173020103	TNFSF18
chr1	173152869	173176471	TNFSF4
chr1	173152869	173174697	TNFSF4
chr1	179519673	179545084	NPHS2
chr1	179519673	179545084	NPHS2
chr1	185265521	185286461	IVNS1ABP
chr1	185265521	185286461	IVNS1ABP
chr1	185265521	185280454	IVNS1ABP
chr1	185265521	185275632	IVNS1ABP
chr1	185265521	185270846	IVNS1ABP
chr1	185267538	185270846	IVNS1ABP
chr1	186640943	186649559	PTGS2
chr1	186640943	186649559	PTGS2
chr1	200375419	200379166	ZNF281
chr1	200375857	200379166	ZNF281
chr1	200375838	200379166	ZNF281
chr1	202696531	202777549	KDM5B
chr1	202696531	202777549	KDM5B
chr1	202698834	202776427	KDM5B
chr1	203052256	203055377	MYOG
